periode_data;nama_sungai;nama_lokasi;parameter;satuan;nilai
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;WAKTU SAMPLING;-;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;TEMPERATUR;CELCIUS;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;RESIDU TERLARUT;MG/L;215
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;RESIDU TERSUSPENSI;MG/L;29
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;PH;-;7.3
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;DHL;MG/L;406
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;TDS;MG/L;215
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;TSS;MG/L;29
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;DO;MG/L;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;BOD;MG/L;0
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;COD;MG/L;15.53
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;NO2;MG/L;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;NO3;MG/L;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;NH3;MG/L;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;KLORIN BEBAS;MG/L;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;T-P JUMLAH;-;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;T-P;MG/L;0.54
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;FENOL;?/L;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;MINYAK LEMAK;?/L;0.32
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;DETERGEN;?/L;0.2
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;FECAL COLIFORM;JMLH/100ML;230
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;TOTAL COLIFORM;JMLH/100ML;930
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;SIANIDA;MG/L;-
201510;SUNGAI KRUKUT;JL. PURI KEMBANGAN MERUYA ILIR;H2S;MG/L;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;WAKTU SAMPLING;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TEMPERATUR;CELCIUS;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;RESIDU TERLARUT;MG/L;480
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;RESIDU TERSUSPENSI;MG/L;66
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;PH;-;7.6
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;DHL;MG/L;905
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TDS;MG/L;480
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TSS;MG/L;66
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;DO;MG/L;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;BOD;MG/L;0
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;COD;MG/L;156.86
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;NO2;MG/L;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;NO3;MG/L;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;NH3;MG/L;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KLORIN BEBAS;MG/L;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;T-P JUMLAH;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;T-P;MG/L;0.89
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;FENOL;?/L;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;MINYAK LEMAK;?/L;0.56
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;DETERGEN;?/L;0.24
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;FECAL COLIFORM;JMLH/100ML;2400000
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TOTAL COLIFORM;JMLH/100ML;5900000
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;SIANIDA;MG/L;-
201510;SUNGAI BUARAN;JL.KWITANG;H2S;MG/L;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI CAKUNG;-;-;-;-
201510;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;H2S;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;WAKTU SAMPLING;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TEMPERATUR;CELCIUS;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;RESIDU TERLARUT;MG/L;1630
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;RESIDU TERSUSPENSI;MG/L;76
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;PH;-;7.5
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;DHL;MG/L;3060
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TDS;MG/L;1630
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TSS;MG/L;76
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;DO;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;BOD;MG/L;0
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;COD;MG/L;109.8
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;NO2;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;NO3;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;NH3;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KLORIN BEBAS;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;T-P JUMLAH;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;T-P;MG/L;1.33
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;FENOL;?/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;MINYAK LEMAK;?/L;0.7
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;DETERGEN;?/L;0.12
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;FECAL COLIFORM;JMLH/100ML;700
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TOTAL COLIFORM;JMLH/100ML;1800000
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;SIANIDA;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;H2S;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;WAKTU SAMPLING;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TEMPERATUR;CELCIUS;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;RESIDU TERLARUT;MG/L;482
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;RESIDU TERSUSPENSI;MG/L;108
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;PH;-;7.3
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;DHL;MG/L;909
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TDS;MG/L;482
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TSS;MG/L;108
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;DO;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;BOD;MG/L;0
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;COD;MG/L;235.29
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;NO2;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;NO3;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;NH3;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KLORIN BEBAS;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;T-P JUMLAH;-;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;T-P;MG/L;1.32
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;FENOL;?/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;MINYAK LEMAK;?/L;0.53
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;DETERGEN;?/L;1.51
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;FECAL COLIFORM;JMLH/100ML;3400000
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TOTAL COLIFORM;JMLH/100ML;7800000
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;SIANIDA;MG/L;-
201510;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;H2S;MG/L;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;WAKTU SAMPLING;-;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;TEMPERATUR;CELCIUS;-
201510;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;RESIDU TERLARUT;MG/L;441
201510;SUNGAI BUARAN;JL.KWITANG;KOORDINAT MENIT BUJUR TIMUR;-;50
201510;SUNGAI BUARAN;JL.KWITANG;KOORDINAT DETIK BUJUR TIMUR;-;11.4
201510;SUNGAI BUARAN;JL.KWITANG;WAKTU SAMPLING;-;-
201510;SUNGAI BUARAN;JL.KWITANG;TEMPERATUR;CELCIUS;-
201510;SUNGAI BUARAN;JL.KWITANG;RESIDU TERLARUT;MG/L;260
201510;SUNGAI BUARAN;JL.KWITANG;RESIDU TERSUSPENSI;MG/L;40
201510;SUNGAI BUARAN;JL.KWITANG;PH;-;7.7
201510;SUNGAI BUARAN;JL.KWITANG;DHL;MG/L;492
201510;SUNGAI BUARAN;JL.KWITANG;TDS;MG/L;260
201510;SUNGAI BUARAN;JL.KWITANG;TSS;MG/L;40
201510;SUNGAI BUARAN;JL.KWITANG;DO;MG/L;-
201510;SUNGAI BUARAN;JL.KWITANG;BOD;MG/L;0
201510;SUNGAI BUARAN;JL.KWITANG;COD;MG/L;46.6
201510;SUNGAI BUARAN;JL.KWITANG;NO2;MG/L;-
201510;SUNGAI BUARAN;JL.KWITANG;NO3;MG/L;-
201510;SUNGAI BUARAN;JL.KWITANG;NH3;MG/L;-
201510;SUNGAI BUARAN;JL.KWITANG;KLORIN BEBAS;MG/L;-
201510;SUNGAI BUARAN;JL.KWITANG;T-P JUMLAH;-;-
201510;SUNGAI BUARAN;JL.KWITANG;T-P;MG/L;0.73
201510;SUNGAI BUARAN;JL.KWITANG;FENOL;?/L;-
201510;SUNGAI BUARAN;JL.KWITANG;MINYAK LEMAK;?/L;0.21
201510;SUNGAI BUARAN;JL.KWITANG;DETERGEN;?/L;0.37
201510;SUNGAI BUARAN;JL.KWITANG;FECAL COLIFORM;JMLH/100ML;1900000
201510;SUNGAI BUARAN;JL.KWITANG;TOTAL COLIFORM;JMLH/100ML;4400000
201510;SUNGAI BUARAN;JL.KWITANG;SIANIDA;MG/L;-
201510;SUNGAI SUNTER;PESING KALI ANGKE;NO3;MG/L;-
201510;SUNGAI SUNTER;PESING KALI ANGKE;NH3;MG/L;-
201510;SUNGAI SUNTER;PESING KALI ANGKE;KLORIN BEBAS;MG/L;-
201510;SUNGAI SUNTER;PESING KALI ANGKE;T-P JUMLAH;-;-
201510;SUNGAI SUNTER;PESING KALI ANGKE;T-P;MG/L;1.35
201510;SUNGAI SUNTER;PESING KALI ANGKE;FENOL;?/L;-
201510;SUNGAI SUNTER;PESING KALI ANGKE;MINYAK LEMAK;?/L;0.56
201510;SUNGAI SUNTER;PESING KALI ANGKE;DETERGEN;?/L;0.27
201510;SUNGAI SUNTER;PESING KALI ANGKE;FECAL COLIFORM;JMLH/100ML;2500000
201510;SUNGAI SUNTER;PESING KALI ANGKE;TOTAL COLIFORM;JMLH/100ML;6900000
201510;SUNGAI SUNTER;PESING KALI ANGKE;SIANIDA;MG/L;-
201510;SUNGAI SUNTER;PESING KALI ANGKE;H2S;MG/L;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;JL. DAAN MOGOT;-;-;-
201510;SUNGAI SUNTER;TB ANGKE;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI SUNTER;TB ANGKE;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI SUNTER;TB ANGKE;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI SUNTER;TB ANGKE;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI SUNTER;TB ANGKE;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI SUNTER;TB ANGKE;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI SUNTER;TB ANGKE;WAKTU SAMPLING;-;-
201510;SUNGAI SUNTER;TB ANGKE;TEMPERATUR;CELCIUS;-
201510;SUNGAI SUNTER;TB ANGKE;RESIDU TERLARUT;MG/L;394
201510;SUNGAI SUNTER;TB ANGKE;RESIDU TERSUSPENSI;MG/L;66
201510;SUNGAI SUNTER;TB ANGKE;PH;-;7.5
201510;SUNGAI SUNTER;TB ANGKE;DHL;MG/L;742
201510;SUNGAI SUNTER;TB ANGKE;TDS;MG/L;394
201510;SUNGAI SUNTER;TB ANGKE;TSS;MG/L;66
201510;SUNGAI SUNTER;TB ANGKE;DO;MG/L;-
201510;SUNGAI SUNTER;TB ANGKE;BOD;MG/L;0
201510;SUNGAI SUNTER;TB ANGKE;COD;MG/L;62.75
201510;SUNGAI SUNTER;TB ANGKE;NO2;MG/L;-
201510;SUNGAI SUNTER;TB ANGKE;NO3;MG/L;-
201510;SUNGAI SUNTER;TB ANGKE;NH3;MG/L;-
201510;SUNGAI SUNTER;TB ANGKE;KLORIN BEBAS;MG/L;-
201510;SUNGAI SUNTER;TB ANGKE;T-P JUMLAH;-;-
201510;SUNGAI SUNTER;TB ANGKE;T-P;MG/L;1.44
201510;SUNGAI SUNTER;TB ANGKE;FENOL;?/L;-
201510;SUNGAI SUNTER;TB ANGKE;MINYAK LEMAK;?/L;0.56
201510;SUNGAI SUNTER;TB ANGKE;DETERGEN;?/L;0.44
201510;SUNGAI SUNTER;TB ANGKE;FECAL COLIFORM;JMLH/100ML;4100000
201510;SUNGAI SUNTER;TB ANGKE;TOTAL COLIFORM;JMLH/100ML;8500000
201510;SUNGAI SUNTER;TB ANGKE;SIANIDA;MG/L;-
201510;SUNGAI SUNTER;TB ANGKE;H2S;MG/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;WAKTU SAMPLING;-;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TEMPERATUR;CELCIUS;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;RESIDU TERLARUT;MG/L;490
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;RESIDU TERSUSPENSI;MG/L;38
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;PH;-;7.5
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;DHL;MG/L;925
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TDS;MG/L;490
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;TSS;MG/L;38
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;DO;MG/L;-
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;BOD;MG/L;0
201510;SUNGAI PESANGGRAHAN;REL KERETA API/KEMBANGAN;COD;MG/L;47.06
