tanggal,stasiun,ndvi
2016-07-29,DKI5,0.430325
2016-07-30,DKI1,0.2366875
2016-07-30,DKI2,0.19570625
2016-07-30,DKI3,0.49095625
2016-07-30,DKI4,0.59391875
2016-07-30,DKI5,0.4367875
2016-07-31,DKI1,0.24345
2016-07-31,DKI2,0.194475
2016-07-31,DKI3,0.488475
2016-07-31,DKI4,0.590325
2016-07-31,DKI5,0.44325000000000003
2016-08-01,DKI1,0.2502125
2016-08-01,DKI2,0.19324375
2016-08-01,DKI3,0.48599375
2016-08-01,DKI4,0.58673125
2016-08-01,DKI5,0.4497125
2016-08-02,DKI1,0.256975
2016-08-02,DKI2,0.1920125
2016-08-02,DKI3,0.4835125
2016-08-02,DKI4,0.5831375
2016-08-02,DKI5,0.456175
2016-08-03,DKI1,0.2637375
2016-08-03,DKI2,0.19078124999999999
2016-08-03,DKI3,0.48103125
2016-08-03,DKI4,0.57954375
2016-08-03,DKI5,0.46263750000000003
2016-08-04,DKI1,0.2705
2016-08-04,DKI2,0.18955
2016-08-04,DKI3,0.47855000000000003
2016-08-04,DKI4,0.57595
2016-08-04,DKI5,0.4691
2016-08-05,DKI1,0.2772625
2016-08-05,DKI2,0.18831875
2016-08-05,DKI3,0.47606875
2016-08-05,DKI4,0.57235625
2016-08-05,DKI5,0.4755625
2016-08-06,DKI1,0.28402499999999997
2016-08-06,DKI2,0.1870875
2016-08-06,DKI3,0.4735875
2016-08-06,DKI4,0.5687625000000001
2016-08-06,DKI5,0.48202500000000004
2016-08-07,DKI1,0.2907875
2016-08-07,DKI2,0.18585625
2016-08-07,DKI3,0.47110625
2016-08-07,DKI4,0.56516875
2016-08-07,DKI5,0.4884875
2016-08-08,DKI1,0.29755
2016-08-08,DKI2,0.18462499999999998
2016-08-08,DKI3,0.468625
2016-08-08,DKI4,0.561575
2016-08-08,DKI5,0.49495
2016-08-09,DKI1,0.3043125
2016-08-09,DKI2,0.18339375
2016-08-09,DKI3,0.46614374999999997
2016-08-09,DKI4,0.55798125
2016-08-09,DKI5,0.5014125
2016-08-10,DKI1,0.311075
2016-08-10,DKI2,0.1821625
2016-08-10,DKI3,0.4636625
2016-08-10,DKI4,0.5543875
2016-08-10,DKI5,0.5078750000000001
2016-08-11,DKI1,0.3178375
2016-08-11,DKI2,0.18093125
2016-08-11,DKI3,0.46118125
2016-08-11,DKI4,0.55079375
2016-08-11,DKI5,0.5143375
2016-08-12,DKI1,0.3246
2016-08-12,DKI2,0.1797
2016-08-12,DKI3,0.4587
2016-08-12,DKI4,0.5472
2016-08-12,DKI5,0.5208
2016-08-13,DKI1,0.32009375
2016-08-13,DKI2,0.181375
2016-08-13,DKI3,0.45995625
2016-08-13,DKI4,0.54900625
2016-08-13,DKI5,0.50453125
2016-08-14,DKI1,0.3155875
2016-08-14,DKI2,0.18305
2016-08-14,DKI3,0.4612125
2016-08-14,DKI4,0.5508125
2016-08-14,DKI5,0.48826250000000004
2016-08-15,DKI1,0.31108125
2016-08-15,DKI2,0.184725
2016-08-15,DKI3,0.46246875
2016-08-15,DKI4,0.55261875
2016-08-15,DKI5,0.47199375000000005
2016-08-16,DKI1,0.306575
2016-08-16,DKI2,0.1864
2016-08-16,DKI3,0.463725
2016-08-16,DKI4,0.554425
2016-08-16,DKI5,0.45572500000000005
2016-08-17,DKI1,0.30206875
2016-08-17,DKI2,0.188075
2016-08-17,DKI3,0.46498125
2016-08-17,DKI4,0.55623125
2016-08-17,DKI5,0.43945625000000005
2016-08-18,DKI1,0.2975625
2016-08-18,DKI2,0.18975
2016-08-18,DKI3,0.46623749999999997
2016-08-18,DKI4,0.5580375
2016-08-18,DKI5,0.42318750000000005
2016-08-19,DKI1,0.29305625
2016-08-19,DKI2,0.19142499999999998
2016-08-19,DKI3,0.46749375
2016-08-19,DKI4,0.55984375
2016-08-19,DKI5,0.40691875
2016-08-20,DKI1,0.28855
2016-08-20,DKI2,0.1931
2016-08-20,DKI3,0.46875
2016-08-20,DKI4,0.56165
2016-08-20,DKI5,0.39065000000000005
2016-08-21,DKI1,0.28404375
2016-08-21,DKI2,0.194775
2016-08-21,DKI3,0.47000625
2016-08-21,DKI4,0.56345625
2016-08-21,DKI5,0.37438125
2016-08-22,DKI1,0.2795375
2016-08-22,DKI2,0.19644999999999999
2016-08-22,DKI3,0.47126250000000003
2016-08-22,DKI4,0.5652625
2016-08-22,DKI5,0.35811250000000006
2016-08-23,DKI1,0.27503125
2016-08-23,DKI2,0.198125
2016-08-23,DKI3,0.47251875
2016-08-23,DKI4,0.56706875
2016-08-23,DKI5,0.34184375
2016-08-24,DKI1,0.270525
2016-08-24,DKI2,0.19979999999999998
2016-08-24,DKI3,0.473775
2016-08-24,DKI4,0.568875
2016-08-24,DKI5,0.325575
2016-08-25,DKI1,0.26601874999999997
2016-08-25,DKI2,0.201475
2016-08-25,DKI3,0.47503125
2016-08-25,DKI4,0.5706812499999999
2016-08-25,DKI5,0.30930625
2016-08-26,DKI1,0.26151250000000004
2016-08-26,DKI2,0.20315
2016-08-26,DKI3,0.4762875
2016-08-26,DKI4,0.5724874999999999
2016-08-26,DKI5,0.2930375
2016-08-27,DKI1,0.25700625
2016-08-27,DKI2,0.20482499999999998
2016-08-27,DKI3,0.47754375
2016-08-27,DKI4,0.5742937499999999
2016-08-27,DKI5,0.27676875
2016-08-28,DKI1,0.2525
2016-08-28,DKI2,0.2065
2016-08-28,DKI3,0.4788
2016-08-28,DKI4,0.5761
2016-08-28,DKI5,0.2605
2016-08-29,DKI1,0.2495125
2016-08-29,DKI2,0.20775624999999998
2016-08-29,DKI3,0.47009375
2016-08-29,DKI4,0.5718125
2016-08-29,DKI5,0.26051875
2016-08-30,DKI1,0.246525
2016-08-30,DKI2,0.2090125
2016-08-30,DKI3,0.4613875
2016-08-30,DKI4,0.567525
2016-08-30,DKI5,0.2605375
2016-08-31,DKI1,0.2435375
2016-08-31,DKI2,0.21026875
2016-08-31,DKI3,0.45268125000000003
2016-08-31,DKI4,0.5632375
2016-08-31,DKI5,0.26055625
2016-09-01,DKI1,0.24054999999999999
2016-09-01,DKI2,0.211525
2016-09-01,DKI3,0.443975
2016-09-01,DKI4,0.55895
2016-09-01,DKI5,0.260575
2016-09-02,DKI1,0.2375625
2016-09-02,DKI2,0.21278124999999998
2016-09-02,DKI3,0.43526875
2016-09-02,DKI4,0.5546625
2016-09-02,DKI5,0.26059375
2016-09-03,DKI1,0.234575
2016-09-03,DKI2,0.2140375
2016-09-03,DKI3,0.4265625
2016-09-03,DKI4,0.550375
2016-09-03,DKI5,0.2606125
2016-09-04,DKI1,0.2315875
2016-09-04,DKI2,0.21529375
2016-09-04,DKI3,0.41785625000000004
2016-09-04,DKI4,0.5460875
2016-09-04,DKI5,0.26063125
2016-09-05,DKI1,0.2286
2016-09-05,DKI2,0.21655
2016-09-05,DKI3,0.40915
2016-09-05,DKI4,0.5418
2016-09-05,DKI5,0.26065
2016-09-06,DKI1,0.2256125
2016-09-06,DKI2,0.21780624999999998
2016-09-06,DKI3,0.40044375
2016-09-06,DKI4,0.5375125
2016-09-06,DKI5,0.26066875
2016-09-07,DKI1,0.222625
2016-09-07,DKI2,0.2190625
2016-09-07,DKI3,0.3917375
2016-09-07,DKI4,0.533225
2016-09-07,DKI5,0.26068749999999996
2016-09-08,DKI1,0.21963749999999999
2016-09-08,DKI2,0.22031875
2016-09-08,DKI3,0.38303125000000005
2016-09-08,DKI4,0.5289375
2016-09-08,DKI5,0.26070625
2016-09-09,DKI1,0.21665
2016-09-09,DKI2,0.221575
2016-09-09,DKI3,0.374325
2016-09-09,DKI4,0.52465
2016-09-09,DKI5,0.260725
2016-09-10,DKI1,0.21366249999999998
2016-09-10,DKI2,0.22283124999999998
2016-09-10,DKI3,0.36561875
2016-09-10,DKI4,0.5203625
2016-09-10,DKI5,0.26074375
2016-09-11,DKI1,0.210675
2016-09-11,DKI2,0.2240875
2016-09-11,DKI3,0.3569125
2016-09-11,DKI4,0.516075
2016-09-11,DKI5,0.2607625
2016-09-12,DKI1,0.2076875
2016-09-12,DKI2,0.22534375
2016-09-12,DKI3,0.34820625000000005
2016-09-12,DKI4,0.5117875
2016-09-12,DKI5,0.26078124999999996
2016-09-13,DKI1,0.2047
2016-09-13,DKI2,0.2266
2016-09-13,DKI3,0.3395
2016-09-13,DKI4,0.5075
2016-09-13,DKI5,0.2608
2016-09-14,DKI1,0.20404375
2016-09-14,DKI2,0.219675
2016-09-14,DKI3,0.34500000000000003
2016-09-14,DKI4,0.47918124999999995
2016-09-14,DKI5,0.26768749999999997
2016-09-15,DKI1,0.2033875
2016-09-15,DKI2,0.21275
2016-09-15,DKI3,0.35050000000000003
2016-09-15,DKI4,0.45086249999999994
2016-09-15,DKI5,0.27457499999999996
2016-09-16,DKI1,0.20273125
2016-09-16,DKI2,0.205825
2016-09-16,DKI3,0.35600000000000004
2016-09-16,DKI4,0.42254375
2016-09-16,DKI5,0.2814625
2016-09-17,DKI1,0.202075
2016-09-17,DKI2,0.1989
2016-09-17,DKI3,0.36150000000000004
2016-09-17,DKI4,0.39422499999999994
2016-09-17,DKI5,0.28835
2016-09-18,DKI1,0.20141875
2016-09-18,DKI2,0.191975
2016-09-18,DKI3,0.367
2016-09-18,DKI4,0.36590625
2016-09-18,DKI5,0.2952375
2016-09-19,DKI1,0.2007625
2016-09-19,DKI2,0.18505
2016-09-19,DKI3,0.3725
2016-09-19,DKI4,0.3375875
2016-09-19,DKI5,0.302125
2016-09-20,DKI1,0.20010625
2016-09-20,DKI2,0.178125
2016-09-20,DKI3,0.378
2016-09-20,DKI4,0.30926875
2016-09-20,DKI5,0.30901249999999997
2016-09-21,DKI1,0.19945000000000002
2016-09-21,DKI2,0.1712
2016-09-21,DKI3,0.3835
2016-09-21,DKI4,0.28095
2016-09-21,DKI5,0.31589999999999996
2016-09-22,DKI1,0.19879375
2016-09-22,DKI2,0.164275
2016-09-22,DKI3,0.389
2016-09-22,DKI4,0.25263125
2016-09-22,DKI5,0.3227875
2016-09-23,DKI1,0.1981375
2016-09-23,DKI2,0.15735
2016-09-23,DKI3,0.3945
2016-09-23,DKI4,0.22431249999999997
2016-09-23,DKI5,0.329675
2016-09-24,DKI1,0.19748125
2016-09-24,DKI2,0.150425
2016-09-24,DKI3,0.4
2016-09-24,DKI4,0.19599374999999997
2016-09-24,DKI5,0.3365625
2016-09-25,DKI1,0.196825
2016-09-25,DKI2,0.14350000000000002
2016-09-25,DKI3,0.40549999999999997
2016-09-25,DKI4,0.16767500000000002
2016-09-25,DKI5,0.34345
2016-09-26,DKI1,0.19616875
2016-09-26,DKI2,0.136575
2016-09-26,DKI3,0.41100000000000003
2016-09-26,DKI4,0.13935625000000001
2016-09-26,DKI5,0.35033749999999997
2016-09-27,DKI1,0.1955125
2016-09-27,DKI2,0.12965
2016-09-27,DKI3,0.4165
2016-09-27,DKI4,0.11103750000000001
2016-09-27,DKI5,0.357225
2016-09-28,DKI1,0.19485625
2016-09-28,DKI2,0.122725
2016-09-28,DKI3,0.422
2016-09-28,DKI4,0.08271875000000001
2016-09-28,DKI5,0.3641125
2016-09-29,DKI1,0.1942
2016-09-29,DKI2,0.1158
2016-09-29,DKI3,0.4275
2016-09-29,DKI4,0.0544
2016-09-29,DKI5,0.371
2016-09-30,DKI1,0.19114375
2016-09-30,DKI2,0.12418124999999999
2016-09-30,DKI3,0.42254375
2016-09-30,DKI4,0.07411875
2016-09-30,DKI5,0.35973125
2016-10-01,DKI1,0.18808750000000002
2016-10-01,DKI2,0.1325625
2016-10-01,DKI3,0.4175875
2016-10-01,DKI4,0.09383749999999999
2016-10-01,DKI5,0.3484625
2016-10-02,DKI1,0.18503125
2016-10-02,DKI2,0.14094375
2016-10-02,DKI3,0.41263125
2016-10-02,DKI4,0.11355625
2016-10-02,DKI5,0.33719375
2016-10-03,DKI1,0.181975
2016-10-03,DKI2,0.14932499999999999
2016-10-03,DKI3,0.407675
2016-10-03,DKI4,0.133275
2016-10-03,DKI5,0.325925
2016-10-04,DKI1,0.17891875000000002
2016-10-04,DKI2,0.15770625
2016-10-04,DKI3,0.40271875
2016-10-04,DKI4,0.15299375
2016-10-04,DKI5,0.31465624999999997
2016-10-05,DKI1,0.1758625
2016-10-05,DKI2,0.1660875
2016-10-05,DKI3,0.3977625
2016-10-05,DKI4,0.1727125
2016-10-05,DKI5,0.30338750000000003
2016-10-06,DKI1,0.17280625000000002
2016-10-06,DKI2,0.17446875
2016-10-06,DKI3,0.39280625
2016-10-06,DKI4,0.19243125
2016-10-06,DKI5,0.29211875
2016-10-07,DKI1,0.16975
2016-10-07,DKI2,0.18285
2016-10-07,DKI3,0.38785000000000003
2016-10-07,DKI4,0.21215
2016-10-07,DKI5,0.28085
2016-10-08,DKI1,0.16669375
2016-10-08,DKI2,0.19123125000000002
2016-10-08,DKI3,0.38289375000000003
2016-10-08,DKI4,0.23186875
2016-10-08,DKI5,0.26958125
2016-10-09,DKI1,0.16363750000000002
2016-10-09,DKI2,0.1996125
2016-10-09,DKI3,0.3779375
2016-10-09,DKI4,0.2515875
2016-10-09,DKI5,0.2583125
2016-10-10,DKI1,0.16058125
2016-10-10,DKI2,0.20799374999999998
2016-10-10,DKI3,0.37298125
2016-10-10,DKI4,0.27130624999999997
2016-10-10,DKI5,0.24704375
2016-10-11,DKI1,0.15752500000000003
2016-10-11,DKI2,0.21637499999999998
2016-10-11,DKI3,0.368025
2016-10-11,DKI4,0.291025
2016-10-11,DKI5,0.235775
2016-10-12,DKI1,0.15446875000000002
2016-10-12,DKI2,0.22475625
2016-10-12,DKI3,0.36306875
2016-10-12,DKI4,0.31074375
2016-10-12,DKI5,0.22450625000000002
2016-10-13,DKI1,0.1514125
2016-10-13,DKI2,0.2331375
2016-10-13,DKI3,0.3581125
2016-10-13,DKI4,0.3304625
2016-10-13,DKI5,0.2132375
2016-10-14,DKI1,0.14835625000000002
2016-10-14,DKI2,0.24151875
2016-10-14,DKI3,0.35315625
2016-10-14,DKI4,0.35018125
2016-10-14,DKI5,0.20196875
2016-10-15,DKI1,0.1453
2016-10-15,DKI2,0.2499
2016-10-15,DKI3,0.3482
2016-10-15,DKI4,0.3699
2016-10-15,DKI5,0.1907
2016-10-16,DKI1,0.15105000000000002
2016-10-16,DKI2,0.24283125
2016-10-16,DKI3,0.3400125
2016-10-16,DKI4,0.38125
2016-10-16,DKI5,0.21331875
2016-10-17,DKI1,0.15680000000000002
2016-10-17,DKI2,0.2357625
2016-10-17,DKI3,0.33182500000000004
2016-10-17,DKI4,0.3926
2016-10-17,DKI5,0.23593750000000002
2016-10-18,DKI1,0.16255000000000003
2016-10-18,DKI2,0.22869375
2016-10-18,DKI3,0.3236375
2016-10-18,DKI4,0.40395000000000003
2016-10-18,DKI5,0.25855625000000004
2016-10-19,DKI1,0.1683
2016-10-19,DKI2,0.22162500000000002
2016-10-19,DKI3,0.31545
2016-10-19,DKI4,0.4153
2016-10-19,DKI5,0.281175
2016-10-20,DKI1,0.17405
2016-10-20,DKI2,0.21455625
2016-10-20,DKI3,0.3072625
2016-10-20,DKI4,0.42665
2016-10-20,DKI5,0.30379375
2016-10-21,DKI1,0.17980000000000002
2016-10-21,DKI2,0.2074875
2016-10-21,DKI3,0.299075
2016-10-21,DKI4,0.438
2016-10-21,DKI5,0.3264125
2016-10-22,DKI1,0.18555000000000002
2016-10-22,DKI2,0.20041875
2016-10-22,DKI3,0.2908875
2016-10-22,DKI4,0.44935
2016-10-22,DKI5,0.34903125
2016-10-23,DKI1,0.19130000000000003
2016-10-23,DKI2,0.19335000000000002
2016-10-23,DKI3,0.2827
2016-10-23,DKI4,0.4607
2016-10-23,DKI5,0.37165000000000004
2016-10-24,DKI1,0.19705
2016-10-24,DKI2,0.18628125
2016-10-24,DKI3,0.2745125
2016-10-24,DKI4,0.47204999999999997
2016-10-24,DKI5,0.39426875
2016-10-25,DKI1,0.2028
2016-10-25,DKI2,0.1792125
2016-10-25,DKI3,0.26632500000000003
2016-10-25,DKI4,0.4834
2016-10-25,DKI5,0.41688749999999997
2016-10-26,DKI1,0.20855
2016-10-26,DKI2,0.17214375
2016-10-26,DKI3,0.2581375
2016-10-26,DKI4,0.49475
2016-10-26,DKI5,0.43950625
2016-10-27,DKI1,0.21430000000000002
2016-10-27,DKI2,0.165075
2016-10-27,DKI3,0.24995
2016-10-27,DKI4,0.5061
2016-10-27,DKI5,0.462125
2016-10-28,DKI1,0.22005000000000002
2016-10-28,DKI2,0.15800625000000001
2016-10-28,DKI3,0.2417625
2016-10-28,DKI4,0.51745
2016-10-28,DKI5,0.48474375000000003
2016-10-29,DKI1,0.2258
2016-10-29,DKI2,0.1509375
2016-10-29,DKI3,0.233575
2016-10-29,DKI4,0.5287999999999999
2016-10-29,DKI5,0.5073625
2016-10-30,DKI1,0.23155
2016-10-30,DKI2,0.14386875
2016-10-30,DKI3,0.22538750000000002
2016-10-30,DKI4,0.54015
2016-10-30,DKI5,0.52998125
2016-10-31,DKI1,0.2373
2016-10-31,DKI2,0.1368
2016-10-31,DKI3,0.2172
2016-10-31,DKI4,0.5515
2016-10-31,DKI5,0.5526
2016-11-01,DKI1,0.23051875000000002
2016-11-01,DKI2,0.13551875
2016-11-01,DKI3,0.22774375
2016-11-01,DKI4,0.54723125
2016-11-01,DKI5,0.5291375
2016-11-02,DKI1,0.2237375
2016-11-02,DKI2,0.1342375
2016-11-02,DKI3,0.2382875
2016-11-02,DKI4,0.5429625
2016-11-02,DKI5,0.505675
2016-11-03,DKI1,0.21695625000000002
2016-11-03,DKI2,0.13295625
2016-11-03,DKI3,0.24883125
2016-11-03,DKI4,0.53869375
2016-11-03,DKI5,0.4822125
2016-11-04,DKI1,0.210175
2016-11-04,DKI2,0.13167500000000001
2016-11-04,DKI3,0.259375
2016-11-04,DKI4,0.534425
2016-11-04,DKI5,0.45875
2016-11-05,DKI1,0.20339375
2016-11-05,DKI2,0.13039375
2016-11-05,DKI3,0.26991875
2016-11-05,DKI4,0.53015625
2016-11-05,DKI5,0.4352875
2016-11-06,DKI1,0.19661250000000002
2016-11-06,DKI2,0.1291125
2016-11-06,DKI3,0.2804625
2016-11-06,DKI4,0.5258875
2016-11-06,DKI5,0.411825
2016-11-07,DKI1,0.18983125
2016-11-07,DKI2,0.12783125
2016-11-07,DKI3,0.29100625
2016-11-07,DKI4,0.52161875
2016-11-07,DKI5,0.3883625
2016-11-08,DKI1,0.18305
2016-11-08,DKI2,0.12655
2016-11-08,DKI3,0.30155
2016-11-08,DKI4,0.51735
2016-11-08,DKI5,0.3649
2016-11-09,DKI1,0.17626875
2016-11-09,DKI2,0.12526875
2016-11-09,DKI3,0.31209375
2016-11-09,DKI4,0.51308125
2016-11-09,DKI5,0.3414375
2016-11-10,DKI1,0.1694875
2016-11-10,DKI2,0.1239875
2016-11-10,DKI3,0.3226375
2016-11-10,DKI4,0.5088125
2016-11-10,DKI5,0.317975
2016-11-11,DKI1,0.16270625
2016-11-11,DKI2,0.12270625
2016-11-11,DKI3,0.33318125
2016-11-11,DKI4,0.5045437500000001
2016-11-11,DKI5,0.2945125
2016-11-12,DKI1,0.155925
2016-11-12,DKI2,0.121425
2016-11-12,DKI3,0.343725
2016-11-12,DKI4,0.500275
2016-11-12,DKI5,0.27105
2016-11-13,DKI1,0.14914375000000002
2016-11-13,DKI2,0.12014375
2016-11-13,DKI3,0.35426875
2016-11-13,DKI4,0.49600625
2016-11-13,DKI5,0.24758750000000002
2016-11-14,DKI1,0.1423625
2016-11-14,DKI2,0.11886250000000001
2016-11-14,DKI3,0.3648125
2016-11-14,DKI4,0.4917375
2016-11-14,DKI5,0.22412500000000002
2016-11-15,DKI1,0.13558125
2016-11-15,DKI2,0.11758125
2016-11-15,DKI3,0.37535625000000006
2016-11-15,DKI4,0.48746875
2016-11-15,DKI5,0.20066250000000002
2016-11-16,DKI1,0.1288
2016-11-16,DKI2,0.1163
2016-11-16,DKI3,0.3859
2016-11-16,DKI4,0.4832
2016-11-16,DKI5,0.1772
2016-11-17,DKI1,0.1302625
2016-11-17,DKI2,0.12336875
2016-11-17,DKI3,0.3716625
2016-11-17,DKI4,0.46228125000000003
2016-11-17,DKI5,0.19335625
2016-11-18,DKI1,0.131725
2016-11-18,DKI2,0.1304375
2016-11-18,DKI3,0.357425
2016-11-18,DKI4,0.4413625
2016-11-18,DKI5,0.2095125
2016-11-19,DKI1,0.1331875
2016-11-19,DKI2,0.13750625
2016-11-19,DKI3,0.34318750000000003
2016-11-19,DKI4,0.42044375
2016-11-19,DKI5,0.22566874999999997
2016-11-20,DKI1,0.13465
2016-11-20,DKI2,0.144575
2016-11-20,DKI3,0.32895
2016-11-20,DKI4,0.399525
2016-11-20,DKI5,0.24182499999999998
2016-11-21,DKI1,0.1361125
2016-11-21,DKI2,0.15164375
2016-11-21,DKI3,0.3147125
2016-11-21,DKI4,0.37860625000000003
2016-11-21,DKI5,0.25798125
2016-11-22,DKI1,0.137575
2016-11-22,DKI2,0.1587125
2016-11-22,DKI3,0.300475
2016-11-22,DKI4,0.35768750000000005
2016-11-22,DKI5,0.2741375
2016-11-23,DKI1,0.1390375
2016-11-23,DKI2,0.16578125
2016-11-23,DKI3,0.28623750000000003
2016-11-23,DKI4,0.33676875
2016-11-23,DKI5,0.29029374999999996
2016-11-24,DKI1,0.1405
2016-11-24,DKI2,0.17285
2016-11-24,DKI3,0.272
2016-11-24,DKI4,0.31585
2016-11-24,DKI5,0.30645
2016-11-25,DKI1,0.1419625
2016-11-25,DKI2,0.17991875000000002
2016-11-25,DKI3,0.2577625
2016-11-25,DKI4,0.29493125000000003
2016-11-25,DKI5,0.32260625
2016-11-26,DKI1,0.143425
2016-11-26,DKI2,0.1869875
2016-11-26,DKI3,0.243525
2016-11-26,DKI4,0.2740125
2016-11-26,DKI5,0.33876249999999997
2016-11-27,DKI1,0.1448875
2016-11-27,DKI2,0.19405624999999999
2016-11-27,DKI3,0.2292875
2016-11-27,DKI4,0.25309375
2016-11-27,DKI5,0.35491874999999995
2016-11-28,DKI1,0.14635
2016-11-28,DKI2,0.201125
2016-11-28,DKI3,0.21505
2016-11-28,DKI4,0.23217500000000002
2016-11-28,DKI5,0.37107499999999993
2016-11-29,DKI1,0.1478125
2016-11-29,DKI2,0.20819375
2016-11-29,DKI3,0.2008125
2016-11-29,DKI4,0.21125625000000003
2016-11-29,DKI5,0.3872312499999999
2016-11-30,DKI1,0.149275
2016-11-30,DKI2,0.2152625
2016-11-30,DKI3,0.186575
2016-11-30,DKI4,0.1903375
2016-11-30,DKI5,0.40338749999999995
2016-12-01,DKI1,0.1507375
2016-12-01,DKI2,0.22233124999999998
2016-12-01,DKI3,0.1723375
2016-12-01,DKI4,0.16941875
2016-12-01,DKI5,0.41954375
2016-12-02,DKI1,0.1522
2016-12-02,DKI2,0.2294
2016-12-02,DKI3,0.1581
2016-12-02,DKI4,0.1485
2016-12-02,DKI5,0.4357
2016-12-03,DKI1,0.16040625
2016-12-03,DKI2,0.22006874999999998
2016-12-03,DKI3,0.17448124999999998
2016-12-03,DKI4,0.17215625
2016-12-03,DKI5,0.4246375
2016-12-04,DKI1,0.1686125
2016-12-04,DKI2,0.2107375
2016-12-04,DKI3,0.1908625
2016-12-04,DKI4,0.1958125
2016-12-04,DKI5,0.41357499999999997
2016-12-05,DKI1,0.17681875
2016-12-05,DKI2,0.20140625
2016-12-05,DKI3,0.20724375
2016-12-05,DKI4,0.21946875
2016-12-05,DKI5,0.4025125
2016-12-06,DKI1,0.185025
2016-12-06,DKI2,0.192075
2016-12-06,DKI3,0.223625
2016-12-06,DKI4,0.243125
2016-12-06,DKI5,0.39144999999999996
2016-12-07,DKI1,0.19323125
2016-12-07,DKI2,0.18274374999999998
2016-12-07,DKI3,0.24000624999999998
2016-12-07,DKI4,0.26678125
2016-12-07,DKI5,0.3803875
2016-12-08,DKI1,0.2014375
2016-12-08,DKI2,0.1734125
2016-12-08,DKI3,0.2563875
2016-12-08,DKI4,0.2904375
2016-12-08,DKI5,0.369325
2016-12-09,DKI1,0.20964375
2016-12-09,DKI2,0.16408125
2016-12-09,DKI3,0.27276875
2016-12-09,DKI4,0.31409375000000006
2016-12-09,DKI5,0.3582625
2016-12-10,DKI1,0.21785
2016-12-10,DKI2,0.15475
2016-12-10,DKI3,0.28915
2016-12-10,DKI4,0.33775
2016-12-10,DKI5,0.34719999999999995
2016-12-11,DKI1,0.22605625
2016-12-11,DKI2,0.14541874999999999
2016-12-11,DKI3,0.30553125000000003
2016-12-11,DKI4,0.36140625000000004
2016-12-11,DKI5,0.3361375
2016-12-12,DKI1,0.23426249999999998
2016-12-12,DKI2,0.1360875
2016-12-12,DKI3,0.3219125
2016-12-12,DKI4,0.38506250000000003
2016-12-12,DKI5,0.325075
2016-12-13,DKI1,0.24246874999999998
2016-12-13,DKI2,0.12675625000000001
2016-12-13,DKI3,0.33829374999999995
2016-12-13,DKI4,0.40871875
2016-12-13,DKI5,0.31401249999999997
2016-12-14,DKI1,0.250675
2016-12-14,DKI2,0.117425
2016-12-14,DKI3,0.35467499999999996
2016-12-14,DKI4,0.43237500000000006
2016-12-14,DKI5,0.30295
2016-12-15,DKI1,0.25888124999999995
2016-12-15,DKI2,0.10809375
2016-12-15,DKI3,0.37105625
2016-12-15,DKI4,0.45603125
2016-12-15,DKI5,0.29188749999999997
2016-12-16,DKI1,0.2670875
2016-12-16,DKI2,0.0987625
2016-12-16,DKI3,0.3874375
2016-12-16,DKI4,0.47968750000000004
2016-12-16,DKI5,0.280825
2016-12-17,DKI1,0.27529375
2016-12-17,DKI2,0.08943125000000002
2016-12-17,DKI3,0.40381875
2016-12-17,DKI4,0.5033437500000001
2016-12-17,DKI5,0.2697625
2016-12-18,DKI1,0.2835
2016-12-18,DKI2,0.0801
2016-12-18,DKI3,0.4202
2016-12-18,DKI4,0.527
2016-12-18,DKI5,0.2587
2016-12-19,DKI1,0.2835
2016-12-19,DKI2,0.08971428571428572
2016-12-19,DKI3,0.4202
2016-12-19,DKI4,0.527
2016-12-19,DKI5,0.25679285714285716
2016-12-20,DKI1,0.2835
2016-12-20,DKI2,0.09932857142857143
2016-12-20,DKI3,0.4202
2016-12-20,DKI4,0.527
2016-12-20,DKI5,0.25488571428571427
2016-12-21,DKI1,0.2835
2016-12-21,DKI2,0.10894285714285715
2016-12-21,DKI3,0.4202
2016-12-21,DKI4,0.527
2016-12-21,DKI5,0.25297857142857144
2016-12-22,DKI1,0.2835
2016-12-22,DKI2,0.11855714285714286
2016-12-22,DKI3,0.4202
2016-12-22,DKI4,0.527
2016-12-22,DKI5,0.25107142857142856
2016-12-23,DKI1,0.2835
2016-12-23,DKI2,0.12817142857142858
2016-12-23,DKI3,0.4202
2016-12-23,DKI4,0.527
2016-12-23,DKI5,0.2491642857142857
2016-12-24,DKI1,0.2835
2016-12-24,DKI2,0.1377857142857143
2016-12-24,DKI3,0.4202
2016-12-24,DKI4,0.527
2016-12-24,DKI5,0.24725714285714284
2016-12-25,DKI1,0.2835
2016-12-25,DKI2,0.1474
2016-12-25,DKI3,0.4202
2016-12-25,DKI4,0.527
2016-12-25,DKI5,0.24535
2016-12-26,DKI1,0.2835
2016-12-26,DKI2,0.15701428571428572
2016-12-26,DKI3,0.4202
2016-12-26,DKI4,0.527
2016-12-26,DKI5,0.24344285714285716
2016-12-27,DKI1,0.2835
2016-12-27,DKI2,0.16662857142857143
2016-12-27,DKI3,0.4202
2016-12-27,DKI4,0.527
2016-12-27,DKI5,0.2415357142857143
2016-12-28,DKI1,0.2835
2016-12-28,DKI2,0.17624285714285715
2016-12-28,DKI3,0.4202
2016-12-28,DKI4,0.527
2016-12-28,DKI5,0.23962857142857144
2016-12-29,DKI1,0.2835
